/* Noise measurement performed with PAQS - v2.9.2
/* ADC channel 3
/* Calculated as sqrt(averaged PSD) over 500 averaged noise traces
/* Acquired at 14:12:56 on 20.2.2023
/* Frequency [Hz]	 Power spectral density [Vrms/sqrt(Hz)]
56648.3	8.4306e-005
56695.9	8.20057e-005
56743.6	8.33966e-005
56791.3	8.35223e-005
56839	8.72543e-005
56886.7	8.49968e-005
56934.4	8.44614e-005
56982	8.11413e-005
57029.7	7.94764e-005
57077.4	8.02914e-005
57125.1	8.14541e-005
57172.8	8.34095e-005
57220.5	8.61043e-005
57268.1	8.10798e-005
57315.8	8.48612e-005
57363.5	8.22594e-005
57411.2	8.23666e-005
57458.9	8.34905e-005
57506.6	8.42649e-005
57554.2	8.02576e-005
57601.9	8.4092e-005
57649.6	8.17767e-005
57697.3	8.36763e-005
57745	8.28388e-005
57792.7	8.33474e-005
57840.3	8.49842e-005
57888	8.32528e-005
57935.7	8.07901e-005
57983.4	8.08201e-005
58031.1	8.0139e-005
58078.8	8.36463e-005
58126.4	8.16454e-005
58174.1	8.43472e-005
58221.8	8.28913e-005
58269.5	8.11662e-005
58317.2	7.88694e-005
58364.9	8.23206e-005
58412.6	8.15307e-005
58460.2	8.27541e-005
58507.9	8.04107e-005
58555.6	8.06771e-005
58603.3	8.21478e-005
58651	8.21e-005
58698.7	8.16941e-005
58746.3	8.06604e-005
58794	8.01706e-005
58841.7	7.84357e-005
58889.4	7.9214e-005
58937.1	8.29515e-005
58984.8	8.33907e-005
59032.4	7.97133e-005
59080.1	7.9904e-005
59127.8	8.10321e-005
59175.5	8.28318e-005
59223.2	8.22757e-005
59270.9	8.1569e-005
59318.5	8.27777e-005
59366.2	7.89549e-005
59413.9	8.2087e-005
59461.6	8.36143e-005
59509.3	8.31989e-005
59557	7.83463e-005
59604.6	8.13313e-005
59652.3	8.11602e-005
59700	8.24548e-005
59747.7	8.08289e-005
59795.4	7.84702e-005
59843.1	7.86423e-005
59890.7	8.30064e-005
59938.4	7.88652e-005
59986.1	8.50464e-005
60033.8	7.83256e-005
60081.5	8.21433e-005
60129.2	8.22537e-005
60176.9	8.06257e-005
60224.5	7.91279e-005
60272.2	8.10746e-005
60319.9	7.9109e-005
60367.6	8.12776e-005
60415.3	8.0945e-005
60463	7.96401e-005
60510.6	7.70517e-005
60558.3	8.38476e-005
60606	8.08412e-005
60653.7	7.80315e-005
60701.4	7.73801e-005
60749.1	7.8984e-005
60796.7	8.48703e-005
60844.4	7.87444e-005
60892.1	7.70389e-005
60939.8	8.25273e-005
60987.5	7.89097e-005
61035.2	7.89781e-005
61082.8	8.10444e-005
61130.5	7.89216e-005
61178.2	8.05946e-005
61225.9	7.63296e-005
61273.6	7.97758e-005
61321.3	7.92913e-005
61368.9	8.07916e-005
61416.6	7.92013e-005
61464.3	7.70388e-005
61512	8.07321e-005
61559.7	8.16179e-005
61607.4	8.16972e-005
61655	7.95021e-005
61702.7	7.90304e-005
61750.4	8.13962e-005
61798.1	7.99727e-005
61845.8	7.49257e-005
61893.5	7.64114e-005
61941.1	7.80655e-005
61988.8	7.85012e-005
62036.5	7.72938e-005
62084.2	8.08479e-005
62131.9	7.88666e-005
62179.6	7.64098e-005
62227.3	7.72466e-005
62274.9	7.63522e-005
62322.6	7.71453e-005
62370.3	7.69813e-005
62418	7.83254e-005
62465.7	7.92997e-005
62513.4	8.00572e-005
62561	7.58084e-005
62608.7	7.86471e-005
62656.4	7.99583e-005
62704.1	7.80052e-005
62751.8	7.85122e-005
62799.5	7.66916e-005
62847.1	7.5966e-005
62894.8	7.35865e-005
62942.5	7.96331e-005
62990.2	7.89661e-005
63037.9	8.03425e-005
63085.6	7.8629e-005
63133.2	7.83631e-005
63180.9	7.90494e-005
63228.6	7.45389e-005
63276.3	7.76942e-005
63324	7.86462e-005
63371.7	7.84238e-005
63419.3	7.74175e-005
63467	7.79088e-005
63514.7	7.76563e-005
63562.4	8.03653e-005
63610.1	7.89672e-005
63657.8	7.32673e-005
63705.4	7.67084e-005
63753.1	7.88285e-005
63800.8	7.58326e-005
63848.5	7.62903e-005
63896.2	7.78655e-005
63943.9	7.46189e-005
63991.5	7.61403e-005
64039.2	7.81738e-005
64086.9	7.68621e-005
64134.6	7.95667e-005
64182.3	7.72247e-005
64230	7.63799e-005
64277.6	7.73086e-005
64325.3	7.67372e-005
64373	7.64746e-005
64420.7	7.64013e-005
64468.4	7.69304e-005
64516.1	7.47857e-005
64563.8	7.76507e-005
64611.4	7.83142e-005
64659.1	7.98597e-005
64706.8	7.67237e-005
64754.5	7.44932e-005
64802.2	7.43703e-005
64849.9	8.11797e-005
64897.5	7.60122e-005
64945.2	7.46804e-005
64992.9	7.32179e-005
65040.6	7.53781e-005
65088.3	7.64631e-005
65136	7.52356e-005
65183.6	7.54244e-005
65231.3	7.60332e-005
65279	7.57012e-005
65326.7	7.40588e-005
65374.4	7.55699e-005
65422.1	7.63032e-005
65469.7	7.42729e-005
65517.4	7.49142e-005
65565.1	7.65126e-005
65612.8	7.50578e-005
65660.5	7.48968e-005
65708.2	7.2627e-005
65755.8	7.65253e-005
65803.5	7.73547e-005
65851.2	7.32025e-005
65898.9	7.36373e-005
65946.6	7.55905e-005
65994.3	7.4988e-005
66041.9	7.49139e-005
66089.6	7.53611e-005
66137.3	7.39306e-005
66185	7.39128e-005
66232.7	7.53265e-005
66280.4	7.48391e-005
66328	7.51027e-005
66375.7	7.48643e-005
66423.4	7.54619e-005
66471.1	7.55561e-005
66518.8	7.45695e-005
66566.5	7.39584e-005
66614.1	7.50548e-005
66661.8	7.38906e-005
66709.5	7.76966e-005
66757.2	7.38436e-005
66804.9	7.53199e-005
66852.6	7.53015e-005
66900.3	7.61274e-005
66947.9	7.50251e-005
66995.6	7.61068e-005
67043.3	7.8766e-005
67091	7.4089e-005
67138.7	7.42653e-005
67186.4	7.12673e-005
67234	7.79458e-005
67281.7	7.5441e-005
67329.4	7.47329e-005
67377.1	7.28016e-005
67424.8	7.09268e-005
67472.5	7.51082e-005
67520.1	7.18114e-005
67567.8	7.45807e-005
67615.5	7.48544e-005
67663.2	7.31117e-005
67710.9	7.3911e-005
67758.6	7.43586e-005
67806.2	7.18259e-005
67853.9	7.40087e-005
67901.6	7.12866e-005
67949.3	7.24723e-005
67997	7.59287e-005
68044.7	7.54432e-005
68092.3	7.66904e-005
68140	7.39565e-005
68187.7	7.88554e-005
68235.4	7.1514e-005
68283.1	7.26602e-005
68330.8	7.34645e-005
68378.4	7.32695e-005
68426.1	7.25356e-005
68473.8	7.53509e-005
68521.5	7.2254e-005
68569.2	7.48116e-005
68616.9	7.38407e-005
68664.6	7.258e-005
68712.2	7.21266e-005
68759.9	7.28119e-005
68807.6	7.48541e-005
68855.3	7.36152e-005
68903	7.25348e-005
68950.7	7.26596e-005
68998.3	7.01475e-005
69046	7.13492e-005
69093.7	7.42517e-005
69141.4	7.06909e-005
69189.1	7.41614e-005
69236.8	7.42646e-005
69284.4	7.29824e-005
69332.1	7.30503e-005
69379.8	7.24196e-005
69427.5	6.85971e-005
69475.2	7.14827e-005
69522.9	7.26879e-005
69570.5	7.44798e-005
69618.2	7.42576e-005
69665.9	7.19602e-005
69713.6	7.14589e-005
69761.3	6.91376e-005
69809	7.11654e-005
69856.6	7.48996e-005
69904.3	7.09288e-005
69952	7.27242e-005
69999.7	7.3823e-005
70047.4	7.26519e-005
70095.1	7.32171e-005
70142.8	7.42968e-005
70190.4	7.41159e-005
70238.1	7.16077e-005
70285.8	7.04524e-005
70333.5	7.34187e-005
70381.2	7.19511e-005
70428.9	7.18893e-005
70476.5	7.17568e-005
70524.2	7.13853e-005
70571.9	7.18298e-005
70619.6	6.78876e-005
70667.3	7.04155e-005
70715	7.51708e-005
70762.6	7.59793e-005
70810.3	7.23532e-005
70858	7.24874e-005
70905.7	7.19947e-005
70953.4	7.20157e-005
71001.1	7.33558e-005
71048.7	7.00234e-005
71096.4	7.19924e-005
71144.1	7.2618e-005
71191.8	7.23752e-005
71239.5	6.78422e-005
71287.2	7.25032e-005
71334.8	7.1465e-005
71382.5	6.91205e-005
71430.2	7.09409e-005
71477.9	7.19927e-005
71525.6	7.036e-005
71573.3	7.20765e-005
71620.9	6.97443e-005
71668.6	7.24894e-005
71716.3	6.92452e-005
71764	7.17526e-005
71811.7	7.37373e-005
71859.4	7.1911e-005
71907	6.98109e-005
71954.7	7.13015e-005
72002.4	7.27556e-005
72050.1	6.97204e-005
72097.8	7.10339e-005
72145.5	7.12207e-005
72193.1	7.23026e-005
72240.8	7.05202e-005
72288.5	7.12582e-005
72336.2	7.08682e-005
72383.9	6.94787e-005
72431.6	6.99711e-005
72479.3	7.1772e-005
72526.9	7.0741e-005
72574.6	7.16197e-005
72622.3	6.75087e-005
72670	7.04473e-005
72717.7	7.07655e-005
72765.4	7.00078e-005
72813	6.8284e-005
72860.7	7.05976e-005
72908.4	6.99266e-005
72956.1	6.8767e-005
73003.8	6.90492e-005
73051.5	7.21807e-005
73099.1	6.95784e-005
73146.8	7.14634e-005
73194.5	7.10257e-005
73242.2	6.91028e-005
73289.9	6.69824e-005
73337.6	6.92885e-005
73385.2	6.98866e-005
73432.9	6.83364e-005
73480.6	7.0451e-005
73528.3	6.78369e-005
73576	7.10576e-005
73623.7	6.81991e-005
73671.3	7.23575e-005
73719	6.80855e-005
73766.7	6.98326e-005
73814.4	7.11991e-005
73862.1	7.06104e-005
73909.8	6.89122e-005
73957.4	7.00404e-005
74005.1	6.85614e-005
74052.8	7.00923e-005
74100.5	7.13042e-005
74148.2	7.03302e-005
74195.9	6.84627e-005
74243.5	6.60474e-005
74291.2	6.7411e-005
74338.9	7.19722e-005
74386.6	6.6576e-005
74434.3	6.80252e-005
74482	7.17075e-005
74529.6	6.86764e-005
74577.3	7.04359e-005
74625	6.6601e-005
74672.7	6.70248e-005
74720.4	6.95703e-005
74768.1	6.9211e-005
74815.8	6.87401e-005
74863.4	6.56181e-005
74911.1	7.00521e-005
74958.8	6.98631e-005
75006.5	6.8778e-005
75054.2	6.80506e-005
75101.9	6.95799e-005
75149.5	7.20487e-005
75197.2	6.88932e-005
75244.9	6.72082e-005
75292.6	6.79764e-005
75340.3	7.00021e-005
75388	6.8277e-005
75435.6	6.96744e-005
75483.3	6.83562e-005
75531	6.88725e-005
75578.7	6.96402e-005
75626.4	6.5958e-005
75674.1	6.84814e-005
75721.7	6.84362e-005
75769.4	6.66991e-005
75817.1	6.60382e-005
75864.8	6.74761e-005
75912.5	6.87172e-005
75960.2	6.67781e-005
76007.8	6.80954e-005
76055.5	6.72523e-005
76103.2	6.68277e-005
76150.9	6.82665e-005
76198.6	6.73776e-005
76246.3	6.76471e-005
76293.9	6.60766e-005
76341.6	6.6707e-005
76389.3	6.54722e-005
76437	6.83912e-005
76484.7	6.43973e-005
76532.4	6.64036e-005
76580	6.92915e-005
76627.7	6.68002e-005
76675.4	6.92169e-005
76723.1	6.58569e-005
76770.8	6.70442e-005
76818.5	6.61554e-005
76866.1	6.80296e-005
76913.8	6.85357e-005
76961.5	6.6092e-005
77009.2	6.7306e-005
77056.9	6.81815e-005
77104.6	7.04319e-005
77152.3	6.92936e-005
77199.9	6.64814e-005
77247.6	6.60658e-005
77295.3	6.89435e-005
77343	6.69173e-005
77390.7	6.65515e-005
77438.4	6.51861e-005
77486	6.69621e-005
77533.7	7.02678e-005
77581.4	6.42846e-005
77629.1	6.91252e-005
77676.8	6.87402e-005
77724.5	6.59623e-005
77772.1	6.60537e-005
77819.8	6.65185e-005
77867.5	6.72627e-005
77915.2	6.87405e-005
77962.9	6.5914e-005
78010.6	6.43077e-005
78058.2	6.60684e-005
78105.9	6.68922e-005
78153.6	6.56787e-005
78201.3	6.52357e-005
78249	6.95518e-005
78296.7	6.63574e-005
78344.3	6.89412e-005
78392	6.74676e-005
78439.7	6.67096e-005
78487.4	6.58556e-005
78535.1	6.62556e-005
78582.8	6.58101e-005
78630.4	6.78957e-005
78678.1	6.62716e-005
78725.8	6.72036e-005
78773.5	6.60783e-005
78821.2	6.39946e-005
78868.9	6.5944e-005
78916.5	6.56479e-005
78964.2	6.69915e-005
79011.9	6.50455e-005
79059.6	6.57138e-005
79107.3	6.43089e-005
79155	6.69931e-005
79202.7	6.58594e-005
79250.3	6.66039e-005
79298	6.55116e-005
79345.7	6.37594e-005
79393.4	6.42064e-005
79441.1	6.51936e-005
79488.8	6.60946e-005
79536.4	6.64662e-005
79584.1	6.52912e-005
79631.8	6.46206e-005
79679.5	6.62719e-005
79727.2	6.54687e-005
79774.9	6.48104e-005
79822.5	6.48547e-005
79870.2	6.28221e-005
79917.9	6.64718e-005
79965.6	6.59847e-005
80013.3	6.58537e-005
80061	6.35975e-005
80108.6	6.6397e-005
80156.3	6.46643e-005
80204	6.4213e-005
80251.7	6.70044e-005
80299.4	6.65877e-005
80347.1	6.73854e-005
80394.7	6.42663e-005
80442.4	6.50256e-005
80490.1	6.28046e-005
80537.8	6.21146e-005
80585.5	6.38014e-005
80633.2	6.58952e-005
80680.9	6.72289e-005
80728.5	6.23815e-005
80776.2	6.50662e-005
80823.9	6.46923e-005
80871.6	6.34444e-005
80919.3	6.42303e-005
80967	6.36961e-005
81014.6	6.62576e-005
81062.3	6.38159e-005
81110	6.38917e-005
81157.7	6.47508e-005
81205.4	6.41678e-005
81253.1	6.55048e-005
81300.7	6.3287e-005
81348.4	6.67434e-005
81396.1	6.38266e-005
81443.8	6.53586e-005
81491.5	6.55612e-005
81539.2	6.49406e-005
81586.8	6.47641e-005
81634.5	6.30777e-005
81682.2	6.37819e-005
81729.9	6.28794e-005
81777.6	6.1971e-005
81825.3	6.42304e-005
81872.9	6.32766e-005
81920.6	6.27589e-005
81968.3	6.30587e-005
82016	6.47752e-005
82063.7	6.3753e-005
82111.4	6.4601e-005
82159	6.29601e-005
82206.7	6.39465e-005
82254.4	6.5283e-005
82302.1	6.16418e-005
82349.8	6.41815e-005
82397.5	6.2247e-005
82445.1	6.47036e-005
82492.8	6.55109e-005
82540.5	6.44774e-005
82588.2	6.15011e-005
82635.9	6.04032e-005
82683.6	6.32663e-005
82731.3	6.61264e-005
82778.9	6.35297e-005
82826.6	6.12129e-005
82874.3	6.2084e-005
82922	6.43552e-005
82969.7	6.49972e-005
83017.4	6.15095e-005
83065	6.28664e-005
83112.7	6.31784e-005
83160.4	6.25873e-005
83208.1	6.28943e-005
83255.8	6.31502e-005
83303.5	6.31171e-005
83351.1	6.10014e-005
83398.8	6.39891e-005
83446.5	6.27774e-005
83494.2	6.32311e-005
83541.9	6.288e-005
83589.6	6.04993e-005
83637.2	6.53583e-005
83684.9	6.1139e-005
83732.6	6.22593e-005
83780.3	6.27493e-005
83828	6.11095e-005
83875.7	6.39033e-005
83923.3	6.24508e-005
83971	6.15179e-005
84018.7	6.45442e-005
84066.4	6.23572e-005
84114.1	6.14354e-005
84161.8	6.5766e-005
84209.4	6.37941e-005
84257.1	6.31409e-005
84304.8	6.28386e-005
84352.5	6.02864e-005
84400.2	6.30293e-005
84447.9	6.26986e-005
84495.5	6.16755e-005
84543.2	6.43795e-005
84590.9	6.2366e-005
84638.6	6.22666e-005
84686.3	6.27937e-005
84734	6.13481e-005
84781.6	5.99851e-005
84829.3	6.17319e-005
84877	6.37553e-005
84924.7	6.32159e-005
84972.4	6.13936e-005
85020.1	6.26456e-005
85067.8	6.14239e-005
85115.4	6.26215e-005
85163.1	6.10002e-005
85210.8	6.02756e-005
85258.5	6.24313e-005
85306.2	6.27245e-005
85353.9	6.23024e-005
85401.5	6.0243e-005
85449.2	6.24273e-005
85496.9	6.02372e-005
85544.6	6.23703e-005
85592.3	6.19478e-005
85640	6.07673e-005
85687.6	6.18044e-005
85735.3	5.97603e-005
85783	6.24602e-005
85830.7	6.21409e-005
85878.4	6.06933e-005
85926.1	6.30444e-005
85973.7	6.07948e-005
86021.4	6.07222e-005
86069.1	6.14042e-005
86116.8	6.08256e-005
86164.5	6.31572e-005
86212.2	6.23491e-005
86259.8	6.07225e-005
86307.5	6.11497e-005
86355.2	6.1003e-005
86402.9	6.2738e-005
86450.6	5.8238e-005
86498.3	5.90189e-005
86545.9	6.13374e-005
86593.6	6.03687e-005
86641.3	5.97457e-005
86689	6.07979e-005
86736.7	6.23455e-005
86784.4	5.95432e-005
86832	6.26171e-005
86879.7	6.1633e-005
86927.4	6.15592e-005
86975.1	6.23074e-005
87022.8	6.16506e-005
87070.5	6.14815e-005
87118.1	6.0984e-005
87165.8	6.26712e-005
87213.5	5.83769e-005
87261.2	5.90846e-005
87308.9	6.00514e-005
87356.6	6.00513e-005
87404.3	6.1105e-005
87451.9	6.04718e-005
87499.6	6.03077e-005
87547.3	6.18345e-005
87595	5.91672e-005
87642.7	6.03632e-005
87690.4	6.31996e-005
87738	6.14551e-005
87785.7	6.06451e-005
87833.4	6.07618e-005
87881.1	6.0947e-005
87928.8	6.28895e-005
87976.5	6.15112e-005
88024.1	6.07511e-005
88071.8	5.85141e-005
88119.5	6.01914e-005
88167.2	6.32689e-005
88214.9	5.84842e-005
88262.6	6.06321e-005
88310.2	6.03737e-005
88357.9	5.95291e-005
88405.6	6.04819e-005
88453.3	6.14151e-005
88501	6.01249e-005
88548.7	5.97941e-005
88596.3	6.10222e-005
88644	6.1414e-005
88691.7	5.89433e-005
88739.4	6.1738e-005
88787.1	6.06598e-005
88834.8	5.91307e-005
88882.4	5.9256e-005
88930.1	5.96757e-005
88977.8	6.02646e-005
89025.5	6.06712e-005
89073.2	5.88969e-005
89120.9	5.82539e-005
89168.5	5.80567e-005
89216.2	6.05278e-005
89263.9	6.00575e-005
89311.6	5.93338e-005
89359.3	5.75032e-005
89407	5.97722e-005
89454.6	6.03498e-005
89502.3	6.15006e-005
89550	6.12934e-005
89597.7	6.06173e-005
89645.4	5.95012e-005
89693.1	6.01641e-005
89740.8	5.95915e-005
89788.4	5.90503e-005
89836.1	5.80029e-005
89883.8	5.64112e-005
89931.5	5.8798e-005
89979.2	6.03015e-005
90026.9	5.87144e-005
90074.5	5.89851e-005
90122.2	5.96423e-005
90169.9	5.99451e-005
90217.6	5.99209e-005
90265.3	5.72997e-005
90313	5.97378e-005
90360.6	5.98594e-005
90408.3	5.84294e-005
90456	5.9133e-005
90503.7	5.80567e-005
90551.4	5.8428e-005
90599.1	5.90723e-005
90646.7	5.83102e-005
90694.4	6.03503e-005
90742.1	5.96429e-005
90789.8	5.65083e-005
90837.5	5.60281e-005
90885.2	5.86203e-005
90932.8	5.91656e-005
90980.5	6.02373e-005
91028.2	5.85799e-005
91075.9	5.79101e-005
91123.6	5.82962e-005
91171.3	6.05996e-005
91218.9	5.80982e-005
91266.6	5.6108e-005
91314.3	5.81659e-005
91362	5.97788e-005
91409.7	5.72326e-005
91457.4	5.87692e-005
91505.1	5.8492e-005
91552.7	5.73959e-005
91600.4	5.93942e-005
91648.1	5.78859e-005
91695.8	5.96376e-005
91743.5	5.67667e-005
91791.2	6.00619e-005
91838.8	5.60047e-005
91886.5	6.00033e-005
91934.2	5.79775e-005
91981.9	5.83206e-005
92029.6	5.68324e-005
92077.3	5.81189e-005
92124.9	5.66077e-005
92172.6	5.72492e-005
92220.3	5.6897e-005
92268	5.92639e-005
92315.7	5.90685e-005
92363.4	5.77379e-005
92411	5.61544e-005
92458.7	5.8129e-005
92506.4	5.68186e-005
92554.1	5.7837e-005
92601.8	5.75655e-005
92649.5	5.91641e-005
92697.1	5.68353e-005
92744.8	5.71917e-005
92792.5	5.85226e-005
92840.2	5.77839e-005
92887.9	5.83165e-005
92935.6	5.77355e-005
92983.3	5.81866e-005
93030.9	5.65285e-005
93078.6	5.68806e-005
93126.3	5.75596e-005
93174	5.72771e-005
93221.7	5.87151e-005
93269.4	5.59539e-005
93317	5.78852e-005
93364.7	5.68919e-005
93412.4	5.68846e-005
93460.1	5.53679e-005
93507.8	5.47555e-005
93555.5	5.80224e-005
93603.1	5.89187e-005
93650.8	5.85305e-005
93698.5	5.81933e-005
93746.2	5.69607e-005
93793.9	5.62112e-005
93841.6	5.97628e-005
93889.2	5.51187e-005
93936.9	5.47629e-005
93984.6	5.75003e-005
94032.3	5.54326e-005
94080	5.68757e-005
94127.7	5.68913e-005
94175.3	5.37504e-005
94223	5.67981e-005
94270.7	5.67193e-005
94318.4	5.73599e-005
94366.1	5.67225e-005
94413.8	5.79558e-005
94461.4	5.92766e-005
94509.1	5.47643e-005
94556.8	5.43175e-005
94604.5	5.42801e-005
94652.2	5.68118e-005
94699.9	5.51095e-005
94747.5	5.47094e-005
94795.2	5.82605e-005
94842.9	5.82847e-005
94890.6	5.64105e-005
94938.3	5.70243e-005
94986	5.66527e-005
95033.6	5.48003e-005
95081.3	5.74596e-005
95129	5.53677e-005
95176.7	5.79407e-005
95224.4	5.51504e-005
95272.1	5.57845e-005
95319.8	5.83347e-005
95367.4	5.58381e-005
95415.1	5.59887e-005
95462.8	5.60411e-005
95510.5	5.65689e-005
95558.2	5.62818e-005
95605.9	5.76543e-005
95653.5	5.60688e-005
95701.2	5.71487e-005
95748.9	5.53329e-005
95796.6	5.60526e-005
95844.3	5.93917e-005
95892	5.52898e-005
95939.6	5.57601e-005
95987.3	5.50387e-005
96035	5.51398e-005
96082.7	5.57009e-005
96130.4	5.57301e-005
96178.1	5.49122e-005
96225.7	5.49691e-005
96273.4	5.66289e-005
96321.1	5.73229e-005
96368.8	5.63799e-005
96416.5	5.6779e-005
96464.2	5.30476e-005
96511.8	5.52507e-005
96559.5	5.44817e-005
96607.2	5.70605e-005
96654.9	5.78732e-005
96702.6	5.4193e-005
96750.3	5.56161e-005
96797.9	5.55172e-005
96845.6	5.86837e-005
96893.3	5.53026e-005
96941	5.67878e-005
96988.7	5.62526e-005
97036.4	5.52555e-005
97084	5.52375e-005
97131.7	5.47924e-005
97179.4	5.59934e-005
97227.1	5.43422e-005
97274.8	5.47957e-005
97322.5	5.48106e-005
97370.1	5.44863e-005
97417.8	5.70468e-005
97465.5	5.54511e-005
97513.2	5.42548e-005
97560.9	5.44944e-005
97608.6	5.58045e-005
97656.3	5.39705e-005
97703.9	5.74857e-005
97751.6	5.57214e-005
97799.3	5.44229e-005
97847	5.36706e-005
97894.7	5.55265e-005
97942.4	5.33629e-005
97990	5.5092e-005
98037.7	5.35411e-005
98085.4	5.51171e-005
98133.1	5.47774e-005
98180.8	5.4976e-005
98228.5	5.46099e-005
98276.1	5.32824e-005
98323.8	5.52981e-005
98371.5	5.47992e-005
98419.2	5.51321e-005
98466.9	5.34745e-005
98514.6	5.54236e-005
98562.2	5.57587e-005
98609.9	5.46882e-005
98657.6	5.48734e-005
98705.3	5.44691e-005
98753	5.66076e-005
98800.7	5.51301e-005
98848.3	5.53925e-005
98896	5.59554e-005
98943.7	5.32432e-005
98991.4	5.42525e-005
99039.1	5.52686e-005
99086.8	5.54334e-005
99134.4	5.42717e-005
99182.1	5.463e-005
99229.8	5.53761e-005
99277.5	5.60612e-005
99325.2	5.35255e-005
99372.9	5.46873e-005
99420.5	5.39371e-005
99468.2	5.18348e-005
99515.9	5.46674e-005
99563.6	5.40065e-005
99611.3	5.3311e-005
99659	5.47348e-005
99706.6	5.34627e-005
99754.3	5.46452e-005
99802	5.41075e-005
99849.7	5.44158e-005
99897.4	5.48914e-005
99945.1	5.34888e-005
99992.8	5.51036e-005
100040	5.38107e-005
100088	5.54458e-005
100136	5.34318e-005
100183	5.5998e-005
100231	5.33918e-005
100279	5.33137e-005
100327	5.42685e-005
100374	5.57289e-005
100422	5.40608e-005
100470	5.40647e-005
100517	5.25767e-005
100565	5.43813e-005
100613	5.41862e-005
100660	5.29069e-005
100708	5.22357e-005
100756	5.35815e-005
100803	5.40086e-005
100851	5.28913e-005
100899	5.21889e-005
100946	5.1493e-005
100994	5.44499e-005
101042	5.35927e-005
101089	5.22485e-005
101137	5.30867e-005
101185	5.32491e-005
101233	5.3643e-005
101280	5.37305e-005
101328	5.36569e-005
101376	5.20489e-005
101423	5.3754e-005
101471	5.43587e-005
101519	5.29446e-005
101566	5.28382e-005
101614	5.21241e-005
101662	5.42249e-005
101709	5.32217e-005
101757	5.26882e-005
101805	5.26941e-005
101852	5.35595e-005
101900	5.43167e-005
101948	5.27325e-005
101995	5.40755e-005
102043	5.11224e-005
102091	5.31586e-005
102139	5.36287e-005
102186	5.48427e-005
102234	5.40739e-005
102282	5.3096e-005
102329	5.38443e-005
102377	5.33795e-005
102425	5.36756e-005
102472	5.33246e-005
102520	5.38256e-005
102568	5.20405e-005
102615	5.13813e-005
102663	5.21777e-005
102711	5.17347e-005
102758	5.32605e-005
102806	5.28344e-005
102854	5.38272e-005
102901	5.36311e-005
102949	5.41452e-005
102997	4.94518e-005
103045	5.47451e-005
103092	5.24981e-005
103140	5.41285e-005
103188	5.35423e-005
103235	5.25535e-005
103283	5.44195e-005
103331	4.9137e-005
103378	5.14375e-005
103426	5.27781e-005
103474	5.49734e-005
103521	5.16422e-005
103569	5.40981e-005
103617	4.96399e-005
103664	5.25674e-005
103712	5.32928e-005
103760	5.21767e-005
103807	5.20726e-005
103855	4.97592e-005
103903	5.11828e-005
103951	5.06889e-005
103998	5.32085e-005
104046	5.27239e-005
104094	5.05372e-005
104141	5.28388e-005
104189	5.61532e-005
104237	5.30146e-005
104284	5.3582e-005
104332	5.19811e-005
104380	4.92031e-005
104427	5.07164e-005
104475	5.23233e-005
104523	4.94996e-005
104570	5.2844e-005
104618	5.40391e-005
104666	5.17874e-005
104713	5.21803e-005
104761	5.25025e-005
104809	5.21076e-005
104856	4.95294e-005
104904	5.30546e-005
104952	5.17912e-005
105000	5.1292e-005
105047	5.17305e-005
105095	5.0465e-005
105143	5.19803e-005
105190	5.33545e-005
105238	5.21765e-005
105286	5.21288e-005
105333	4.93122e-005
105381	5.45313e-005
105429	5.09517e-005
105476	5.14161e-005
105524	5.26418e-005
105572	5.11695e-005
105619	4.99512e-005
105667	5.15449e-005
105715	4.99363e-005
105762	5.21768e-005
105810	5.111e-005
105858	5.08453e-005
105906	5.09445e-005
105953	5.23019e-005
106001	5.00012e-005
106049	5.05824e-005
106096	4.97576e-005
106144	5.04512e-005
106192	4.91068e-005
106239	5.20586e-005
106287	5.11188e-005
106335	5.15082e-005
106382	5.00021e-005
106430	5.1468e-005
106478	5.25376e-005
106525	4.85546e-005
106573	5.11178e-005
106621	5.10331e-005
106668	5.21495e-005
106716	5.03344e-005
106764	5.12921e-005
106812	5.08435e-005
106859	5.14214e-005
106907	5.28909e-005
106955	5.28008e-005
107002	5.14967e-005
107050	5.17838e-005
107098	4.9942e-005
107145	5.1173e-005
107193	5.06646e-005
107241	5.03151e-005
107288	4.84656e-005
107336	5.18028e-005
107384	5.01453e-005
107431	4.979e-005
107479	4.9566e-005
107527	4.94208e-005
107574	4.93849e-005
107622	5.12922e-005
107670	5.11866e-005
107718	5.14508e-005
107765	5.05401e-005
107813	5.04296e-005
107861	5.05259e-005
107908	4.8071e-005
107956	5.00626e-005
108004	4.99524e-005
108051	4.98137e-005
108099	5.16247e-005
108147	4.9033e-005
108194	5.15182e-005
108242	4.9849e-005
108290	5.20638e-005
108337	4.92885e-005
108385	5.06961e-005
108433	5.11148e-005
108480	5.0959e-005
108528	4.86856e-005
108576	5.14789e-005
108624	5.01444e-005
108671	4.96976e-005
108719	4.97534e-005
108767	5.20026e-005
108814	4.96124e-005
108862	5.00222e-005
108910	4.8187e-005
108957	4.91883e-005
109005	4.96697e-005
109053	4.90295e-005
109100	4.8602e-005
109148	5.1731e-005
109196	4.98236e-005
109243	4.90365e-005
109291	5.06466e-005
109339	5.02527e-005
109386	4.97463e-005
109434	4.91688e-005
109482	5.08239e-005
109529	4.83756e-005
109577	4.96411e-005
109625	4.89122e-005
109673	4.80527e-005
