/* Noise measurement performed with PAQS - v2.9.2
/* ADC channel 3
/* Calculated as sqrt(averaged PSD) over 90 averaged noise traces
/* Acquired at 18:37:46 on 17.2.2023
/* Frequency [Hz]	 Power spectral density [Vrms/sqrt(Hz)]
8.09479e+006	3.75099e-007
8.0967e+006	3.83787e-007
8.0986e+006	3.65806e-007
8.10051e+006	3.97725e-007
8.10242e+006	3.56607e-007
8.10432e+006	4.02981e-007
8.10623e+006	3.95743e-007
8.10814e+006	3.83234e-007
8.11005e+006	3.83547e-007
8.11195e+006	3.94546e-007
8.11386e+006	3.81495e-007
8.11577e+006	3.72995e-007
8.11768e+006	3.54735e-007
8.11958e+006	3.90674e-007
8.12149e+006	3.56846e-007
8.1234e+006	3.87895e-007
8.12531e+006	3.54736e-007
8.12721e+006	4.35382e-007
8.12912e+006	3.56441e-007
8.13103e+006	3.86115e-007
8.13294e+006	3.70785e-007
8.13484e+006	3.85047e-007
8.13675e+006	3.94823e-007
8.13866e+006	3.64838e-007
8.14056e+006	3.84088e-007
8.14247e+006	3.53374e-007
8.14438e+006	3.52703e-007
8.14629e+006	3.82457e-007
8.14819e+006	3.75839e-007
8.1501e+006	3.52642e-007
8.15201e+006	3.48152e-007
8.15392e+006	3.74002e-007
8.15582e+006	3.88348e-007
8.15773e+006	3.66389e-007
8.15964e+006	3.52068e-007
8.16155e+006	3.82341e-007
8.16345e+006	3.45502e-007
8.16536e+006	3.81654e-007
8.16727e+006	3.56843e-007
8.16917e+006	3.3855e-007
8.17108e+006	3.63032e-007
8.17299e+006	3.76458e-007
8.1749e+006	3.93546e-007
8.1768e+006	3.35001e-007
8.17871e+006	3.61616e-007
8.18062e+006	3.74094e-007
8.18253e+006	3.90893e-007
8.18443e+006	3.87491e-007
8.18634e+006	3.19103e-007
8.18825e+006	3.56622e-007
8.19016e+006	3.63052e-007
8.19206e+006	3.80093e-007
8.19397e+006	3.33656e-007
8.19588e+006	3.60755e-007
8.19778e+006	3.57137e-007
8.19969e+006	3.55041e-007
8.2016e+006	3.65005e-007
8.20351e+006	3.8269e-007
8.20541e+006	3.65538e-007
8.20732e+006	3.61113e-007
8.20923e+006	3.60129e-007
8.21114e+006	3.53309e-007
8.21304e+006	3.62607e-007
8.21495e+006	3.71764e-007
8.21686e+006	3.81139e-007
8.21877e+006	3.80489e-007
8.22067e+006	3.44925e-007
8.22258e+006	3.65581e-007
8.22449e+006	3.79138e-007
8.2264e+006	3.65383e-007
8.2283e+006	3.82452e-007
8.23021e+006	3.32018e-007
8.23212e+006	3.5485e-007
8.23402e+006	3.42148e-007
8.23593e+006	3.49229e-007
8.23784e+006	4.00328e-007
8.23975e+006	3.58325e-007
8.24165e+006	3.54832e-007
8.24356e+006	3.53695e-007
8.24547e+006	3.6834e-007
8.24738e+006	3.78513e-007
8.24928e+006	4.08785e-007
8.25119e+006	3.59894e-007
8.2531e+006	3.66907e-007
8.25501e+006	3.57223e-007
8.25691e+006	3.90602e-007
8.25882e+006	3.61531e-007
8.26073e+006	3.32003e-007
8.26263e+006	3.31315e-007
8.26454e+006	3.62349e-007
8.26645e+006	3.42407e-007
8.26836e+006	3.61694e-007
8.27026e+006	3.73864e-007
8.27217e+006	3.93326e-007
8.27408e+006	3.41684e-007
8.27599e+006	3.79313e-007
8.27789e+006	3.59287e-007
8.2798e+006	3.58026e-007
8.28171e+006	3.62402e-007
8.28362e+006	3.60169e-007
8.28552e+006	3.64118e-007
8.28743e+006	3.9667e-007
8.28934e+006	3.43261e-007
8.29124e+006	3.66073e-007
8.29315e+006	3.62039e-007
8.29506e+006	3.36665e-007
8.29697e+006	3.57041e-007
8.29887e+006	3.7611e-007
8.30078e+006	3.51955e-007
8.30269e+006	3.38517e-007
8.3046e+006	3.65757e-007
8.3065e+006	3.45573e-007
8.30841e+006	3.50817e-007
8.31032e+006	3.65303e-007
8.31223e+006	3.63214e-007
8.31413e+006	3.72295e-007
8.31604e+006	3.66274e-007
8.31795e+006	3.44095e-007
8.31986e+006	3.8071e-007
8.32176e+006	3.8293e-007
8.32367e+006	3.60306e-007
8.32558e+006	3.6095e-007
8.32748e+006	3.08389e-007
8.32939e+006	3.5645e-007
8.3313e+006	3.59237e-007
8.33321e+006	3.55775e-007
8.33511e+006	3.61401e-007
8.33702e+006	3.80343e-007
8.33893e+006	3.48481e-007
8.34084e+006	3.67e-007
8.34274e+006	3.73703e-007
8.34465e+006	3.18524e-007
8.34656e+006	3.29353e-007
8.34847e+006	3.64209e-007
8.35037e+006	3.6688e-007
8.35228e+006	3.34619e-007
8.35419e+006	3.50556e-007
8.35609e+006	3.55691e-007
8.358e+006	3.60946e-007
8.35991e+006	3.43308e-007
8.36182e+006	3.54256e-007
8.36372e+006	3.65453e-007
8.36563e+006	3.59675e-007
8.36754e+006	3.57563e-007
8.36945e+006	3.83653e-007
8.37135e+006	3.32862e-007
8.37326e+006	3.38616e-007
8.37517e+006	3.68573e-007
8.37708e+006	3.59463e-007
8.37898e+006	3.62768e-007
8.38089e+006	3.50529e-007
8.3828e+006	3.57589e-007
8.38471e+006	3.40368e-007
8.38661e+006	3.4426e-007
8.38852e+006	3.46883e-007
8.39043e+006	3.46048e-007
8.39233e+006	3.71668e-007
8.39424e+006	3.63246e-007
8.39615e+006	3.56769e-007
8.39806e+006	3.37213e-007
8.39996e+006	3.36789e-007
8.40187e+006	3.56398e-007
8.40378e+006	3.64867e-007
8.40569e+006	3.52635e-007
8.40759e+006	3.5925e-007
8.4095e+006	3.42875e-007
8.41141e+006	3.87646e-007
8.41332e+006	3.59732e-007
8.41522e+006	3.26392e-007
8.41713e+006	3.34152e-007
8.41904e+006	3.43113e-007
8.42094e+006	3.60593e-007
8.42285e+006	3.45022e-007
8.42476e+006	3.55536e-007
8.42667e+006	3.14329e-007
8.42857e+006	3.67074e-007
8.43048e+006	3.2731e-007
8.43239e+006	3.59472e-007
8.4343e+006	3.13885e-007
8.4362e+006	3.38039e-007
8.43811e+006	3.42882e-007
8.44002e+006	3.62354e-007
8.44193e+006	3.49981e-007
8.44383e+006	3.63606e-007
8.44574e+006	3.61571e-007
8.44765e+006	3.34572e-007
8.44956e+006	3.59405e-007
8.45146e+006	3.63859e-007
8.45337e+006	3.58037e-007
8.45528e+006	3.49022e-007
8.45718e+006	3.76644e-007
8.45909e+006	3.34841e-007
8.461e+006	3.62397e-007
8.46291e+006	3.86664e-007
8.46481e+006	3.40443e-007
8.46672e+006	3.17068e-007
8.46863e+006	3.29064e-007
8.47054e+006	3.71887e-007
8.47244e+006	3.63461e-007
8.47435e+006	3.61383e-007
8.47626e+006	3.32486e-007
8.47817e+006	3.31678e-007
8.48007e+006	3.43742e-007
8.48198e+006	3.33227e-007
8.48389e+006	3.41274e-007
8.48579e+006	3.62076e-007
8.4877e+006	3.24477e-007
8.48961e+006	3.73914e-007
8.49152e+006	3.39321e-007
8.49342e+006	3.63048e-007
8.49533e+006	3.47209e-007
8.49724e+006	3.40604e-007
8.49915e+006	3.41312e-007
8.50105e+006	3.37519e-007
8.50296e+006	3.48868e-007
8.50487e+006	3.45826e-007
8.50678e+006	3.39311e-007
8.50868e+006	3.19579e-007
8.51059e+006	3.5265e-007
8.5125e+006	3.61484e-007
8.51441e+006	3.25577e-007
8.51631e+006	3.1791e-007
8.51822e+006	3.16406e-007
8.52013e+006	3.36109e-007
8.52203e+006	3.4554e-007
8.52394e+006	3.62742e-007
8.52585e+006	3.18664e-007
8.52776e+006	3.64394e-007
8.52966e+006	3.40908e-007
8.53157e+006	3.31491e-007
8.53348e+006	3.2991e-007
8.53539e+006	3.76351e-007
8.53729e+006	3.26874e-007
8.5392e+006	3.5628e-007
8.54111e+006	3.29507e-007
8.54302e+006	3.44939e-007
8.54492e+006	3.54564e-007
8.54683e+006	3.38136e-007
8.54874e+006	3.16004e-007
8.55064e+006	3.05565e-007
8.55255e+006	3.66041e-007
8.55446e+006	3.37767e-007
8.55637e+006	3.40204e-007
8.55827e+006	3.42926e-007
8.56018e+006	3.26255e-007
8.56209e+006	3.2235e-007
8.564e+006	3.54801e-007
8.5659e+006	3.43639e-007
8.56781e+006	3.23988e-007
8.56972e+006	3.08955e-007
8.57163e+006	3.41426e-007
8.57353e+006	3.42278e-007
8.57544e+006	3.11787e-007
8.57735e+006	3.20389e-007
8.57925e+006	3.55817e-007
8.58116e+006	3.42214e-007
8.58307e+006	3.50282e-007
8.58498e+006	3.34465e-007
8.58688e+006	3.08724e-007
8.58879e+006	3.44876e-007
8.5907e+006	3.50059e-007
8.59261e+006	3.45398e-007
8.59451e+006	2.99146e-007
8.59642e+006	3.23389e-007
8.59833e+006	3.307e-007
8.60024e+006	2.96776e-007
8.60214e+006	3.15748e-007
8.60405e+006	3.06202e-007
8.60596e+006	3.30755e-007
8.60787e+006	3.34566e-007
8.60977e+006	3.15017e-007
8.61168e+006	3.18075e-007
8.61359e+006	3.60984e-007
8.61549e+006	3.1057e-007
8.6174e+006	3.42627e-007
8.61931e+006	3.23981e-007
8.62122e+006	3.4784e-007
8.62312e+006	3.13592e-007
8.62503e+006	3.21605e-007
8.62694e+006	3.36498e-007
8.62885e+006	3.18339e-007
8.63075e+006	3.5956e-007
8.63266e+006	3.32247e-007
8.63457e+006	3.45209e-007
8.63648e+006	3.42245e-007
8.63838e+006	3.19863e-007
8.64029e+006	3.27907e-007
8.6422e+006	3.569e-007
8.6441e+006	3.30436e-007
8.64601e+006	3.65231e-007
8.64792e+006	3.54563e-007
8.64983e+006	3.31575e-007
8.65173e+006	3.53575e-007
8.65364e+006	3.2367e-007
8.65555e+006	3.3409e-007
8.65746e+006	3.18667e-007
8.65936e+006	3.28293e-007
8.66127e+006	3.14056e-007
8.66318e+006	3.62137e-007
8.66509e+006	3.19772e-007
8.66699e+006	3.38278e-007
8.6689e+006	3.1098e-007
8.67081e+006	3.55923e-007
8.67271e+006	3.48161e-007
8.67462e+006	3.2489e-007
8.67653e+006	2.94303e-007
8.67844e+006	2.97407e-007
8.68034e+006	3.27653e-007
8.68225e+006	3.04801e-007
8.68416e+006	3.37467e-007
8.68607e+006	3.22162e-007
8.68797e+006	3.11997e-007
8.68988e+006	3.54349e-007
8.69179e+006	3.24914e-007
8.6937e+006	3.44594e-007
8.6956e+006	3.2392e-007
8.69751e+006	3.09082e-007
8.69942e+006	3.16735e-007
8.70133e+006	2.97796e-007
8.70323e+006	3.00032e-007
8.70514e+006	3.35446e-007
8.70705e+006	3.30584e-007
8.70895e+006	3.47535e-007
8.71086e+006	3.15274e-007
8.71277e+006	3.07017e-007
8.71468e+006	2.98763e-007
8.71658e+006	3.13484e-007
8.71849e+006	3.20897e-007
8.7204e+006	3.29012e-007
8.72231e+006	3.39228e-007
8.72421e+006	3.35482e-007
8.72612e+006	3.0097e-007
8.72803e+006	3.38633e-007
8.72994e+006	3.20939e-007
8.73184e+006	3.30387e-007
8.73375e+006	3.20642e-007
8.73566e+006	3.39989e-007
8.73756e+006	3.35974e-007
8.73947e+006	3.16899e-007
8.74138e+006	3.06567e-007
8.74329e+006	3.48725e-007
8.74519e+006	3.2385e-007
8.7471e+006	3.29978e-007
8.74901e+006	3.35295e-007
8.75092e+006	2.99263e-007
8.75282e+006	3.51234e-007
8.75473e+006	3.32789e-007
8.75664e+006	3.19719e-007
8.75855e+006	3.16577e-007
8.76045e+006	3.18997e-007
8.76236e+006	3.13906e-007
8.76427e+006	3.4928e-007
8.76618e+006	3.30461e-007
8.76808e+006	3.50034e-007
8.76999e+006	3.07041e-007
8.7719e+006	3.16224e-007
8.7738e+006	3.52471e-007
8.77571e+006	3.28519e-007
8.77762e+006	2.79729e-007
8.77953e+006	3.04942e-007
8.78143e+006	3.07314e-007
8.78334e+006	3.12766e-007
8.78525e+006	3.28586e-007
8.78716e+006	3.30944e-007
8.78906e+006	3.15926e-007
8.79097e+006	3.32098e-007
8.79288e+006	3.34513e-007
8.79479e+006	3.25458e-007
8.79669e+006	3.21134e-007
8.7986e+006	3.12885e-007
8.80051e+006	3.16756e-007
8.80241e+006	2.96597e-007
8.80432e+006	3.1217e-007
8.80623e+006	3.03395e-007
8.80814e+006	2.99378e-007
8.81004e+006	3.21918e-007
8.81195e+006	3.03832e-007
8.81386e+006	2.96151e-007
8.81577e+006	3.23918e-007
8.81767e+006	3.24385e-007
8.81958e+006	3.19496e-007
8.82149e+006	2.91377e-007
8.8234e+006	2.96343e-007
8.8253e+006	2.97612e-007
8.82721e+006	3.16735e-007
8.82912e+006	3.17288e-007
8.83102e+006	3.08337e-007
8.83293e+006	3.32821e-007
8.83484e+006	3.1506e-007
8.83675e+006	3.39568e-007
8.83865e+006	3.00675e-007
8.84056e+006	3.24003e-007
8.84247e+006	3.34034e-007
8.84438e+006	2.92444e-007
8.84628e+006	3.16203e-007
8.84819e+006	3.06568e-007
8.8501e+006	3.08827e-007
8.85201e+006	2.68608e-007
8.85391e+006	3.13303e-007
8.85582e+006	2.90854e-007
8.85773e+006	3.17988e-007
8.85964e+006	3.01358e-007
8.86154e+006	3.20963e-007
8.86345e+006	2.77639e-007
8.86536e+006	3.21622e-007
8.86726e+006	3.1325e-007
8.86917e+006	2.79445e-007
8.87108e+006	3.12921e-007
8.87299e+006	3.26574e-007
8.87489e+006	2.89139e-007
8.8768e+006	3.0439e-007
8.87871e+006	3.36519e-007
8.88062e+006	2.87314e-007
8.88252e+006	2.8651e-007
8.88443e+006	2.88302e-007
8.88634e+006	3.27728e-007
8.88825e+006	3.27878e-007
8.89015e+006	3.1073e-007
8.89206e+006	3.03195e-007
8.89397e+006	3.06921e-007
8.89587e+006	3.0371e-007
8.89778e+006	3.11889e-007
8.89969e+006	3.22486e-007
8.9016e+006	3.05772e-007
8.9035e+006	3.03265e-007
8.90541e+006	3.06749e-007
8.90732e+006	3.23735e-007
8.90923e+006	3.25698e-007
8.91113e+006	3.12079e-007
8.91304e+006	3.21599e-007
8.91495e+006	3.21522e-007
8.91686e+006	3.05602e-007
8.91876e+006	3.13175e-007
8.92067e+006	3.01124e-007
8.92258e+006	2.93014e-007
8.92449e+006	2.79698e-007
8.92639e+006	3.1344e-007
8.9283e+006	3.22878e-007
8.93021e+006	2.91963e-007
8.93211e+006	3.05521e-007
8.93402e+006	3.06021e-007
8.93593e+006	3.08401e-007
8.93784e+006	2.98596e-007
8.93974e+006	3.14727e-007
8.94165e+006	3.27417e-007
8.94356e+006	3.06611e-007
8.94547e+006	2.95174e-007
8.94737e+006	3.03931e-007
8.94928e+006	3.00673e-007
8.95119e+006	3.12524e-007
8.9531e+006	3.13855e-007
8.955e+006	3.1868e-007
8.95691e+006	2.87067e-007
8.95882e+006	2.86369e-007
8.96072e+006	3.3554e-007
8.96263e+006	3.05318e-007
8.96454e+006	3.13922e-007
8.96645e+006	3.2762e-007
8.96835e+006	3.09718e-007
8.97026e+006	3.40703e-007
8.97217e+006	3.03891e-007
8.97408e+006	3.02971e-007
8.97598e+006	3.18252e-007
8.97789e+006	3.03093e-007
8.9798e+006	3.11541e-007
8.98171e+006	3.10444e-007
8.98361e+006	2.82613e-007
8.98552e+006	3.0641e-007
8.98743e+006	3.22559e-007
8.98933e+006	3.19188e-007
8.99124e+006	3.28352e-007
8.99315e+006	2.8386e-007
8.99506e+006	3.02044e-007
8.99696e+006	3.21854e-007
8.99887e+006	2.91464e-007
9.00078e+006	3.26731e-007
9.00269e+006	3.25588e-007
9.00459e+006	3.23274e-007
9.0065e+006	3.16793e-007
9.00841e+006	3.08708e-007
9.01032e+006	2.87418e-007
9.01222e+006	3.32645e-007
9.01413e+006	3.01272e-007
9.01604e+006	2.82425e-007
9.01795e+006	3.05235e-007
9.01985e+006	3.09026e-007
9.02176e+006	3.22462e-007
9.02367e+006	3.23745e-007
9.02557e+006	3.14437e-007
9.02748e+006	2.89707e-007
9.02939e+006	2.95482e-007
9.0313e+006	2.96583e-007
9.0332e+006	3.21818e-007
9.03511e+006	2.88285e-007
9.03702e+006	3.0254e-007
9.03893e+006	3.1777e-007
9.04083e+006	2.98208e-007
9.04274e+006	2.86532e-007
9.04465e+006	2.9347e-007
9.04656e+006	3.09445e-007
9.04846e+006	2.95616e-007
9.05037e+006	3.32564e-007
9.05228e+006	2.96068e-007
9.05418e+006	2.88415e-007
9.05609e+006	3.14896e-007
9.058e+006	2.90548e-007
9.05991e+006	3.33777e-007
9.06181e+006	4.1424e-007
9.06372e+006	3.49439e-007
9.06563e+006	2.87928e-007
9.06754e+006	3.22996e-007
9.06944e+006	3.13118e-007
9.07135e+006	3.02578e-007
9.07326e+006	3.23952e-007
9.07517e+006	2.96099e-007
9.07707e+006	3.05534e-007
9.07898e+006	2.90004e-007
9.08089e+006	2.81725e-007
9.08279e+006	2.66375e-007
9.0847e+006	3.06003e-007
9.08661e+006	2.84753e-007
9.08852e+006	3.3133e-007
9.09042e+006	2.9787e-007
9.09233e+006	3.16271e-007
9.09424e+006	3.04417e-007
9.09615e+006	3.14188e-007
9.09805e+006	2.97889e-007
9.09996e+006	2.88031e-007
9.10187e+006	3.06816e-007
9.10378e+006	2.93487e-007
9.10568e+006	2.93259e-007
9.10759e+006	2.91297e-007
9.1095e+006	2.95296e-007
9.11141e+006	3.19588e-007
9.11331e+006	2.95138e-007
9.11522e+006	2.86032e-007
9.11713e+006	3.04271e-007
9.11903e+006	3.04458e-007
9.12094e+006	2.8232e-007
9.12285e+006	2.91339e-007
9.12476e+006	2.91482e-007
9.12666e+006	2.82167e-007
9.12857e+006	2.66299e-007
9.13048e+006	3.07919e-007
9.13239e+006	2.75522e-007
9.13429e+006	2.83185e-007
9.1362e+006	2.88854e-007
9.13811e+006	2.96168e-007
9.14002e+006	3.20089e-007
9.14192e+006	2.76345e-007
9.14383e+006	2.70576e-007
9.14574e+006	2.87102e-007
9.14764e+006	2.92153e-007
9.14955e+006	2.67292e-007
9.15146e+006	3.07589e-007
9.15337e+006	3.13053e-007
9.15527e+006	2.79144e-007
9.15718e+006	2.82123e-007
9.15909e+006	3.20426e-007
9.161e+006	3.18865e-007
9.1629e+006	2.90117e-007
9.16481e+006	2.97643e-007
9.16672e+006	2.92345e-007
9.16863e+006	3.13928e-007
9.17053e+006	4.44046e-007
9.17244e+006	3.87714e-007
9.17435e+006	3.24321e-007
9.17626e+006	3.0524e-007
9.17816e+006	3.24817e-007
9.18007e+006	3.0263e-007
9.18198e+006	2.99202e-007
9.18388e+006	2.95198e-007
9.18579e+006	3.03832e-007
9.1877e+006	2.9135e-007
9.18961e+006	2.89194e-007
9.19151e+006	2.73983e-007
9.19342e+006	2.75822e-007
9.19533e+006	2.99612e-007
9.19724e+006	3.01191e-007
9.19914e+006	2.79534e-007
9.20105e+006	3.01401e-007
9.20296e+006	2.70618e-007
9.20487e+006	2.97454e-007
9.20677e+006	2.67833e-007
9.20868e+006	3.22208e-007
9.21059e+006	2.79419e-007
9.21249e+006	3.02014e-007
9.2144e+006	2.93604e-007
9.21631e+006	2.91705e-007
9.21822e+006	2.86325e-007
9.22012e+006	3.11973e-007
9.22203e+006	2.90635e-007
9.22394e+006	2.74069e-007
9.22585e+006	2.64127e-007
9.22775e+006	2.84424e-007
9.22966e+006	2.79616e-007
9.23157e+006	3.15449e-007
9.23348e+006	3.14735e-007
9.23538e+006	3.00864e-007
9.23729e+006	2.95637e-007
9.2392e+006	2.89206e-007
9.2411e+006	3.00241e-007
9.24301e+006	3.20701e-007
9.24492e+006	2.89859e-007
9.24683e+006	2.7257e-007
9.24873e+006	2.85222e-007
9.25064e+006	2.4894e-007
9.25255e+006	3.15976e-007
9.25446e+006	3.03781e-007
9.25636e+006	2.41998e-007
9.25827e+006	2.95889e-007
9.26018e+006	3.10522e-007
9.26209e+006	2.82342e-007
9.26399e+006	3.14976e-007
9.2659e+006	2.9231e-007
9.26781e+006	2.88838e-007
9.26972e+006	2.85929e-007
9.27162e+006	2.91676e-007
9.27353e+006	2.7204e-007
9.27544e+006	2.68549e-007
9.27734e+006	2.59646e-007
9.27925e+006	2.9924e-007
9.28116e+006	3.10809e-007
9.28307e+006	2.60188e-007
9.28497e+006	2.75945e-007
9.28688e+006	2.64359e-007
9.28879e+006	3.0859e-007
9.2907e+006	3.38175e-007
9.2926e+006	2.85385e-007
9.29451e+006	2.61034e-007
9.29642e+006	2.79777e-007
9.29833e+006	2.782e-007
9.30023e+006	2.87709e-007
9.30214e+006	3.11161e-007
9.30405e+006	2.67786e-007
9.30595e+006	3.08491e-007
9.30786e+006	2.71966e-007
9.30977e+006	2.87261e-007
9.31168e+006	2.63854e-007
9.31358e+006	2.92317e-007
9.31549e+006	2.85165e-007
9.3174e+006	2.86163e-007
9.31931e+006	3.0421e-007
9.32121e+006	3.32463e-007
9.32312e+006	2.69699e-007
9.32503e+006	2.90847e-007
9.32694e+006	2.83872e-007
9.32884e+006	2.57365e-007
9.33075e+006	2.82978e-007
9.33266e+006	2.53414e-007
9.33456e+006	2.82517e-007
9.33647e+006	2.80311e-007
9.33838e+006	3.00559e-007
9.34029e+006	2.80242e-007
9.34219e+006	2.82027e-007
9.3441e+006	2.8119e-007
9.34601e+006	2.74615e-007
9.34792e+006	2.94817e-007
9.34982e+006	2.68651e-007
9.35173e+006	3.69428e-007
9.35364e+006	2.70713e-007
9.35555e+006	3.08956e-007
9.35745e+006	2.63932e-007
9.35936e+006	2.62375e-007
9.36127e+006	2.85794e-007
9.36318e+006	2.79036e-007
9.36508e+006	3.18057e-007
9.36699e+006	2.67659e-007
9.3689e+006	2.90113e-007
9.3708e+006	2.59737e-007
9.37271e+006	2.97477e-007
9.37462e+006	2.81523e-007
9.37653e+006	2.81413e-007
9.37843e+006	2.75411e-007
9.38034e+006	2.85241e-007
9.38225e+006	2.69885e-007
9.38416e+006	2.77268e-007
9.38606e+006	2.80134e-007
9.38797e+006	2.99e-007
9.38988e+006	2.76177e-007
9.39179e+006	2.923e-007
9.39369e+006	2.77932e-007
9.3956e+006	2.71196e-007
9.39751e+006	2.69732e-007
9.39941e+006	2.99971e-007
9.40132e+006	2.94574e-007
9.40323e+006	2.63727e-007
9.40514e+006	3.33292e-007
9.40704e+006	2.69648e-007
9.40895e+006	3.35536e-007
9.41086e+006	2.98063e-007
9.41277e+006	2.96335e-007
9.41467e+006	2.86285e-007
9.41658e+006	2.64484e-007
9.41849e+006	2.79946e-007
9.4204e+006	3.01625e-007
9.4223e+006	2.79227e-007
9.42421e+006	2.60925e-007
9.42612e+006	2.51634e-007
9.42803e+006	2.72493e-007
9.42993e+006	2.74728e-007
9.43184e+006	2.79823e-007
9.43375e+006	2.81908e-007
9.43565e+006	2.92241e-007
9.43756e+006	2.72979e-007
9.43947e+006	2.6934e-007
9.44138e+006	2.55871e-007
9.44328e+006	2.74189e-007
9.44519e+006	2.59562e-007
9.4471e+006	2.78692e-007
9.44901e+006	2.77277e-007
9.45091e+006	2.9798e-007
9.45282e+006	2.75017e-007
9.45473e+006	2.8874e-007
9.45664e+006	2.59621e-007
9.45854e+006	2.78864e-007
9.46045e+006	2.86027e-007
9.46236e+006	2.60894e-007
9.46426e+006	2.73092e-007
9.46617e+006	2.7861e-007
9.46808e+006	2.74389e-007
9.46999e+006	2.61273e-007
9.47189e+006	2.74579e-007
9.4738e+006	2.87919e-007
9.47571e+006	2.8474e-007
9.47762e+006	2.77189e-007
9.47952e+006	2.74207e-007
9.48143e+006	2.83113e-007
9.48334e+006	2.57601e-007
9.48525e+006	2.99409e-007
9.48715e+006	2.88588e-007
9.48906e+006	2.58753e-007
9.49097e+006	2.63313e-007
9.49287e+006	2.72557e-007
9.49478e+006	3.2631e-007
9.49669e+006	2.78761e-007
9.4986e+006	2.81439e-007
9.5005e+006	2.70892e-007
9.50241e+006	2.63706e-007
9.50432e+006	3.08431e-007
9.50623e+006	3.09325e-007
9.50813e+006	2.53674e-007
9.51004e+006	2.51223e-007
9.51195e+006	2.64677e-007
9.51386e+006	2.58728e-007
9.51576e+006	2.67878e-007
9.51767e+006	2.61952e-007
9.51958e+006	2.89067e-007
9.52149e+006	2.63435e-007
9.52339e+006	2.9558e-007
9.5253e+006	2.64086e-007
9.52721e+006	2.82667e-007
9.52911e+006	2.80395e-007
9.53102e+006	2.72041e-007
9.53293e+006	2.78761e-007
9.53484e+006	2.85108e-007
9.53674e+006	2.48893e-007
9.53865e+006	2.76206e-007
9.54056e+006	2.84982e-007
9.54247e+006	2.79685e-007
9.54437e+006	2.87474e-007
9.54628e+006	2.62937e-007
9.54819e+006	2.57473e-007
9.5501e+006	2.7049e-007
9.552e+006	2.78585e-007
9.55391e+006	2.76055e-007
9.55582e+006	2.95257e-007
9.55772e+006	2.85376e-007
9.55963e+006	2.6946e-007
9.56154e+006	2.7854e-007
9.56345e+006	2.83003e-007
9.56535e+006	2.73296e-007
9.56726e+006	2.61988e-007
9.56917e+006	2.90876e-007
9.57108e+006	2.89613e-007
9.57298e+006	2.87337e-007
9.57489e+006	2.86455e-007
9.5768e+006	2.68725e-007
9.57871e+006	2.63827e-007
9.58061e+006	2.50936e-007
9.58252e+006	2.53178e-007
9.58443e+006	2.75837e-007
9.58633e+006	2.81856e-007
9.58824e+006	2.52394e-007
9.59015e+006	2.59195e-007
9.59206e+006	2.78636e-007
9.59396e+006	2.81537e-007
9.59587e+006	2.61542e-007
9.59778e+006	2.52437e-007
9.59969e+006	2.66177e-007
9.60159e+006	2.61575e-007
9.6035e+006	2.4867e-007
9.60541e+006	2.64235e-007
9.60732e+006	2.67063e-007
9.60922e+006	2.8978e-007
9.61113e+006	2.73825e-007
9.61304e+006	2.57236e-007
9.61495e+006	2.71362e-007
9.61685e+006	2.61664e-007
9.61876e+006	2.45372e-007
9.62067e+006	2.66671e-007
9.62257e+006	2.74394e-007
9.62448e+006	2.92938e-007
9.62639e+006	2.83409e-007
9.6283e+006	2.50221e-007
9.6302e+006	2.61686e-007
9.63211e+006	2.70868e-007
9.63402e+006	2.72007e-007
9.63593e+006	2.67137e-007
9.63783e+006	2.57544e-007
9.63974e+006	2.79152e-007
9.64165e+006	3.03362e-007
9.64356e+006	2.77693e-007
9.64546e+006	2.98219e-007
9.64737e+006	2.65336e-007
9.64928e+006	2.96331e-007
9.65118e+006	2.78638e-007
9.65309e+006	2.67636e-007
9.655e+006	2.59616e-007
9.65691e+006	2.8434e-007
9.65881e+006	2.53175e-007
9.66072e+006	2.69782e-007
9.66263e+006	3.0145e-007
9.66454e+006	2.68656e-007
9.66644e+006	2.71564e-007
9.66835e+006	2.64562e-007
9.67026e+006	2.64356e-007
9.67217e+006	2.89593e-007
9.67407e+006	2.84971e-007
9.67598e+006	2.85152e-007
9.67789e+006	2.95517e-007
9.6798e+006	2.79117e-007
9.6817e+006	2.7075e-007
9.68361e+006	2.65748e-007
9.68552e+006	2.74882e-007
9.68742e+006	2.50415e-007
9.68933e+006	2.56703e-007
9.69124e+006	2.58072e-007
9.69315e+006	2.75623e-007
9.69505e+006	2.79432e-007
9.69696e+006	2.60813e-007
9.69887e+006	2.69678e-007
9.70078e+006	2.68499e-007
9.70268e+006	2.6812e-007
9.70459e+006	2.71728e-007
9.7065e+006	2.96004e-007
9.70841e+006	2.63472e-007
9.71031e+006	2.60689e-007
9.71222e+006	2.76988e-007
9.71413e+006	2.57256e-007
9.71603e+006	2.8537e-007
9.71794e+006	3.00384e-007
9.71985e+006	2.93618e-007
9.72176e+006	2.75049e-007
9.72366e+006	2.88545e-007
9.72557e+006	2.50564e-007
9.72748e+006	2.36338e-007
9.72939e+006	2.76646e-007
9.73129e+006	2.67707e-007
9.7332e+006	2.87156e-007
9.73511e+006	2.82665e-007
9.73702e+006	2.5683e-007
9.73892e+006	2.8242e-007
9.74083e+006	2.61475e-007
9.74274e+006	2.67412e-007
9.74464e+006	2.64318e-007
9.74655e+006	2.44396e-007
9.74846e+006	2.70042e-007
